trade_dt,s_info_windcode,trade_dt,s_dq_close
20050518,399315.SZ,20050518,675.518
20050519,399315.SZ,20050519,675.209
20050520,399315.SZ,20050520,672.609
20050523,399315.SZ,20050523,652.188
20050524,399315.SZ,20050524,663.033
20050525,399315.SZ,20050525,663.98
20050526,399315.SZ,20050526,654.748
20050527,399315.SZ,20050527,648.693
20050530,399315.SZ,20050530,654.977
20050531,399315.SZ,20050531,655.182
20050601,399315.SZ,20050601,640.792
20050602,399315.SZ,20050602,630.651
20050603,399315.SZ,20050603,627.515
20050606,399315.SZ,20050606,638.215
20050607,399315.SZ,20050607,638.797
20050608,399315.SZ,20050608,689.717
20050609,399315.SZ,20050609,696.834
20050610,399315.SZ,20050610,680.503
20050613,399315.SZ,20050613,681.738
20050614,399315.SZ,20050614,669.548
20050615,399315.SZ,20050615,651.224
20050616,399315.SZ,20050616,657.807
20050617,399315.SZ,20050617,657.575
20050620,399315.SZ,20050620,676.014
20050621,399315.SZ,20050621,669.63
20050622,399315.SZ,20050622,671.423
20050623,399315.SZ,20050623,664.933
20050624,399315.SZ,20050624,667.371
20050627,399315.SZ,20050627,684.308
20050628,399315.SZ,20050628,672.184
20050629,399315.SZ,20050629,667.554
20050630,399315.SZ,20050630,649.252
20050701,399315.SZ,20050701,623.892
20050704,399315.SZ,20050704,615.898
20050705,399315.SZ,20050705,611.122
20050706,399315.SZ,20050706,608.05
20050707,399315.SZ,20050707,610.668
20050708,399315.SZ,20050708,592.475
20050711,399315.SZ,20050711,585.065
20050712,399315.SZ,20050712,604.457
20050713,399315.SZ,20050713,598.58
20050714,399315.SZ,20050714,599.467
20050715,399315.SZ,20050715,586.408
20050718,399315.SZ,20050718,571.961
20050719,399315.SZ,20050719,576.569
20050720,399315.SZ,20050720,581.57
20050721,399315.SZ,20050721,581.248
20050722,399315.SZ,20050722,595.517
20050725,399315.SZ,20050725,595.591
20050726,399315.SZ,20050726,609.877
20050727,399315.SZ,20050727,623.729
20050728,399315.SZ,20050728,622.614
20050729,399315.SZ,20050729,620.155
20050801,399315.SZ,20050801,624.431
20050802,399315.SZ,20050802,635.193
20050803,399315.SZ,20050803,640.655
20050804,399315.SZ,20050804,636.693
20050805,399315.SZ,20050805,653.38
20050808,399315.SZ,20050808,660.89
20050809,399315.SZ,20050809,671.151
20050810,399315.SZ,20050810,676.893
20050811,399315.SZ,20050811,684.928
20050812,399315.SZ,20050812,671.876
20050815,399315.SZ,20050815,688.095
20050816,399315.SZ,20050816,686.599
20050817,399315.SZ,20050817,695.966
20050818,399315.SZ,20050818,670.294
20050819,399315.SZ,20050819,670.064
20050822,399315.SZ,20050822,678.734
20050823,399315.SZ,20050823,668.686
20050824,399315.SZ,20050824,675.355
20050825,399315.SZ,20050825,679.687
20050826,399315.SZ,20050826,680.718
20050829,399315.SZ,20050829,674.357
20050830,399315.SZ,20050830,671.989
20050831,399315.SZ,20050831,685.997
20050901,399315.SZ,20050901,701.47
20050902,399315.SZ,20050902,705.145
20050905,399315.SZ,20050905,715.898
20050906,399315.SZ,20050906,700.861
20050907,399315.SZ,20050907,720.036
20050908,399315.SZ,20050908,722.201
20050909,399315.SZ,20050909,714.68
20050912,399315.SZ,20050912,717.497
20050913,399315.SZ,20050913,733.892
20050914,399315.SZ,20050914,741.28
20050915,399315.SZ,20050915,743.627
20050916,399315.SZ,20050916,742.939
20050919,399315.SZ,20050919,751.967
20050920,399315.SZ,20050920,744.887
20050921,399315.SZ,20050921,731.825
20050922,399315.SZ,20050922,710.611
20050923,399315.SZ,20050923,702.94
20050926,399315.SZ,20050926,707.592
20050927,399315.SZ,20050927,694.626
20050928,399315.SZ,20050928,691.317
20050929,399315.SZ,20050929,704.121
20050930,399315.SZ,20050930,703.083
20051010,399315.SZ,20051010,693.536
20051011,399315.SZ,20051011,708.655
20051012,399315.SZ,20051012,715.973
20051013,399315.SZ,20051013,712.09
20051014,399315.SZ,20051014,704.726
20051017,399315.SZ,20051017,703.553
20051018,399315.SZ,20051018,711.543
20051019,399315.SZ,20051019,705.79
20051020,399315.SZ,20051020,705.15
20051021,399315.SZ,20051021,710.115
20051024,399315.SZ,20051024,713.128
20051025,399315.SZ,20051025,698.052
20051026,399315.SZ,20051026,679.527
20051027,399315.SZ,20051027,675.826
20051028,399315.SZ,20051028,662.314
20051031,399315.SZ,20051031,664.858
20051101,399315.SZ,20051101,660.15
20051102,399315.SZ,20051102,671.223
20051103,399315.SZ,20051103,664.654
20051104,399315.SZ,20051104,668.408
20051107,399315.SZ,20051107,671.882
20051108,399315.SZ,20051108,677.76
20051109,399315.SZ,20051109,674.177
20051110,399315.SZ,20051110,655.442
20051111,399315.SZ,20051111,658.257
